328426;2881084;2881084;Ruecklaeufer;
328427;2881084;2881084;Ruecklaeufer;
328428;2881084;2881084;Ruecklaeufer;
328431;1233493;1233493014845188;3199;
328432;2642569;2642569;3199;
328436;2321016;2321016006349986;3199;
328438;805440;0805440;3199;
328439;2573111;2573111007301795;3199;
328440;1324698;1324698;3199;
328446;497388;0497388026062533;3199;
328450;2890887;2890887010801440;Ruecklaeufer;
328451;95091;0095091;Ruecklaeufer;
328452;2953040;2953040170509207;Ruecklaeufer;
328454;2393114;2393114052903170;Ruecklaeufer;
328455;2455301;2455301065088256;Ruecklaeufer;
328457;2074987;2074987017802881;Ruecklaeufer;
328461;1563287;1563287;Ruecklaeufer;
328463;817346;0817346;Ruecklaeufer;
328464;1677798;1677798010783985;Ruecklaeufer;
328465;1677798;1677798010784005;Ruecklaeufer;
328466;1677798;1677798010784074;Ruecklaeufer;
328467;2876548;2876548;Ruecklaeufer;
328468;392423;0392423;Ruecklaeufer;
328469;2552651;2552651005195646;Ruecklaeufer;
328478;77842;0077842015753739;3202;
328480;1741115;1741115055457925;3202;
328482;275446;0275446103433130;3202;
328483;1610187;1610187085492574;3202;
328484;134882;0134882;3202;
328486;112540;112540;3202;
328491;2999860;2999860017240245;3202;
328494;122176;0122176;3202;
328496;1300037;1300037;3202;
328501;2501013;5420013500437;3202;
328503;2612265;2612265004563972;Ruecklaeufer;
328504;2388759;2388759;Ruecklaeufer;
328505;2876431;2876431003014401;Ruecklaeufer;
328508;1593110;1593110027898114;Ruecklaeufer;
328510;53330;0053330;Ruecklaeufer;
328513;1236710;1236710;3206;
328514;57539;0057539;3206;
328516;2595544;2595544004308566;3206;
328518;1517200;1517200239225997;3206;
328519;1580265;1580265008628955;3206;
328522;1151380;1151380042485042;3206;
328523;1799931;1799931026009538;3206;
328525;1517200;1517200239226000;3206;
328527;2999860;2999860017240313;3206;
328528;1578145;1578145014480073;3206;
328529;3143690;3143690;3206;
328530;103275;0103275118339311;3206;
328534;108977;0108977017905110;3211;
328535;1729169;1729169052849007;3211;
328538;1086636;1086636022627771;3211;
328539;1744176;1744176046864990;3211;
328540;1103167;1103167044376348;3211;
328543;812792;0812792;Ruecklaeufer;
328546;2948313;2948313003917455;3214;
328547;3181773;3181773017109725;3214;
328548;2627057;2627057;3214;
328552;1224401;1224401;3220;
328553;2055200;2055200082161895;3220;
328554;37549;0037549;3220;
328557;3181799;3181799008382809;3220;
328559;2910800;2910800;3220;
328560;2969913;2969913010402826;3220;
328561;835066;0835066021649145;3220;
328565;3154549;3154549002045745;Ruecklaeufer;
328567;137810;0137810016427028;Ruecklaeufer;
328568;2622389;2622389170570019;Ruecklaeufer;
328569;2369981;2369981089089817;Ruecklaeufer;
328570;1373158;1373158017279893;Ruecklaeufer;
328571;57190;0057190;Ruecklaeufer;
328572;2622389;2622389170570026;Ruecklaeufer;
328574;2993350;2993350;Ruecklaeufer;
328580;1125301;1125301;Ruecklaeufer;
328583;1799147;1799147;Ruecklaeufer;
328585;2881100;2881100;Ruecklaeufer;
328587;2730521;2730521004085902;3224;
328588;1729136;1729136013738205;3224;
328590;2752897;2752897046058900;3224;
328592;2893667;2893667009393678;3224;
328593;1086636;1086636022626330;3224;
328594;379578;0379578016290182;3224;
328597;2557213;2557213057057812;3224;
328598;2417749;2417749031749365;3224;
328600;42150;0042150;Ruecklaeufer;
328601;42150;0042150;Ruecklaeufer;
328602;2733665;2733665004330871;3228;
328603;2103356;2103356002676638;3228;
328604;2936763;2936763003699670;3228;
328607;824607;0824607;3228;
328608;2829018;2829018;3228;
328609;391292;0391292030171976;3228;
328610;824607;0824607;3228;
328611;103861;0103861022835249;3228;
328612;3179959;3179959;3228;
328614;382663;0382663004318178;3228;
328615;2557205;2557205009285015;3228;
328616;321612;0321612106841717;3228;
328617;1752948;1752948;3228;
328618;3181831;3181831001895631;3233;
328619;3181732;3181732014299280;3233;
328620;3181732;3181732014299167;3233;
328621;3181732;3181732014299174;3233;
328626;2769230;2769230024913684;3233;
328627;2448397;2448397004854273;3233;
328629;1499995;1499995;3233;
328630;2131514;2131514009631682;3233;
328631;1578152;1578152023181075;3233;
328634;2159135;2159135019644095;3233;
328635;2464550;2464550010181629;3233;
328637;1556414;1556414006234719;3233;
328639;664524;0664524;3233;
328640;664524;664524;3233;
328641;2568210;2568210170334543;Ruecklaeufer;
328642;3090065;3090065004742114;Ruecklaeufer;
328643;2369981;2369981089089121;Ruecklaeufer;
328644;2993368;2993368;Ruecklaeufer;
328645;2993368;2993368;Ruecklaeufer;
328646;2568210;2568210170334550;Ruecklaeufer;
328647;2568210;2568210170334567;Ruecklaeufer;
328648;2568210;2568210170334598;Ruecklaeufer;
328649;2993368;2993368;Ruecklaeufer;
328650;2568210;2568210170334574;Ruecklaeufer;
328652;1571314;1571314;Ruecklaeufer;
328653;1571314;1571314;Ruecklaeufer;
328654;3019197;3019197;Ruecklaeufer;
328657;2072874;2072874;Ruecklaeufer;
328658;1588144;1588144;Ruecklaeufer;
328659;137851;0137851016699169;Ruecklaeufer;
328660;137851;0137851016698414;Ruecklaeufer;
328663;1132885;1132885052858879;Ruecklaeufer;
328664;56028;0056028051029480;3236;
328667;2692010;2692010030151572;3236;
328669;2574952;2574952006759717;3236;
328671;132472;0132472;3236;
328672;2793859;2793859002905137;3236;
328673;2214906;2214906035388609;3236;
328674;2642577;2642577;3236;
328675;1359611;1359611036286025;3236;
328676;134882;0134882;3236;
328677;2555126;2555126021135183;Ruecklaeufer;
328678;1430636;1430636054340379;Ruecklaeufer;
328679;123828;0123828;Ruecklaeufer;
328681;137851;0137851016350404;Ruecklaeufer;
328685;1729169;1729169052854308;3240;
328689;2572485;2572485018527132;3240;
328691;476341;0476341028257908;3240;
328692;1070390;1070390007813045;3240;
328694;2890895;2890895006438273;3240;
328695;2895050;2895050;3240;
328696;2205714;2205714002688506;3240;
328698;1690262;1690262;3240;
328699;1324706;1324706;3240;
328700;1414457;1414457;Ruecklaeufer;
328701;1690262;1690262;Ruecklaeufer;
328705;482554;0482554830205345;Ruecklaeufer;
328706;2341402;2341402034838983;Ruecklaeufer;
328707;1442540;1442540000851978;Ruecklaeufer;
328708;801035;0801035;Ruecklaeufer;
328711;31468;0031468;Ruecklaeufer;
328712;129908;0129908068652381;Ruecklaeufer;
328714;129908;0129908068652367;Ruecklaeufer;
328716;1281500;1281500;Ruecklaeufer;
328717;2455301;2455301065090587;Ruecklaeufer;
328718;2455301;2455301065090631;Ruecklaeufer;
328719;2320430;2320430009720305;Ruecklaeufer;
328720;2320430;2320430009720282;Ruecklaeufer;
328723;2320430;2320430009720220;Ruecklaeufer;
328724;2320430;2320430009720299;Ruecklaeufer;
328725;1286285;1286285;Ruecklaeufer;
328726;2663508;2663508018738160;Ruecklaeufer;
328727;3031309;3031309173002233;Ruecklaeufer;
328728;2663508;2663508018738757;Ruecklaeufer;
328729;1767318;1767318170987058;Ruecklaeufer;
328730;1766252;1766252175631848;Ruecklaeufer;
328731;2549889;2549889;Ruecklaeufer;
328732;2179935;2179935050997280;Ruecklaeufer;
328733;1411727;1411727;Ruecklaeufer;
328734;117572;0117572020634880;Ruecklaeufer;
328735;2870574;2870574004283240;Ruecklaeufer;
328736;2881084;2881084;Ruecklaeufer;
328737;2881084;2881084;Ruecklaeufer;
328738;2881084;2881084;Ruecklaeufer;
328739;137232;0137232;Ruecklaeufer;
328742;2719201;2719201;3248;
328744;291948;0291948;3248;
328745;1677863;1677863172968881;3248;
328746;1677863;1677863172968911;3248;
328747;1635879;1635879041667407;3248;
328748;1437961;1437961;3248;
328749;2557197;2557197014153505;3248;
328750;2044949;2044949005473625;3248;
328752;1437961;1437961;3248;
328753;1677863;1677863172968386;3248;
328755;1433424;1433424;3248;
328757;2104024;2104024180012140;3248;
328759;431494;0431494023050122;Ruecklaeufer;
328760;2950855;2950855003857256;Ruecklaeufer;
328761;2950855;2950855003857225;Ruecklaeufer;
328762;2567311;2567311;Ruecklaeufer;
328763;1482223;1482223;Ruecklaeufer;
328767;1722651;1722651029982505;Ruecklaeufer;
328768;1722651;1722651029908772;Ruecklaeufer;
328769;1722651;1722651029903333;Ruecklaeufer;
328770;2755734;2755734;Ruecklaeufer;
328771;2622314;2622314172382445;Ruecklaeufer;
328772;2562833;2562833001894083;Ruecklaeufer;
328774;2557197;2557197014153093;3252;
328780;1539436;1539436;3252;
328781;22277;0022277113328518;3252;
328784;3163805;3163805;3252;
328785;114462;0114462005358234;3252;
328786;2200640;2200640;3252;
328787;1543305;1543305074956305;3252;
328788;1739424;1739424;3252;
328789;1522010;1522010;3252;
328790;113399;0113399016936131;3252;
328791;2132926;2132926;3252;
328793;2047371;2047371022626857;Ruecklaeufer;
328794;3094232;3094232000382286;Ruecklaeufer;
328798;2966893;2966893;3257;
328800;1657691;1657691010787143;3257;
328801;3420122;3420122000799133;3257;
328802;3276904;3276904002457669;3257;
328806;1389303;1389303030731571;3257;
328807;2752897;2752897046090696;3257;
328808;1596998;1596998031996456;3257;
328810;1705789;1705789066167128;3257;
328811;2574911;2574911007705437;3257;
328812;1458736;1458736032394045;3257;
328814;135913;0135913111203718;3257;
328815;135913;0135913111203695;3257;
328816;35717;0035717027260336;3257;
328819;633834;0633834001623737;3257;
328821;2752897;2752897046090597;3257;
328822;671461;0671461;3257;
328823;43265;0043265016341416;3257;
328825;2207512;2207512022678730;Ruecklaeufer;
328826;2207512;2207512022678778;Ruecklaeufer;
328827;1446921;1446921;Ruecklaeufer;
328828;2656940;2656940002988739;Ruecklaeufer;
328829;2826782;2826782003916741;Ruecklaeufer;
328830;2622355;2622355170014259;Ruecklaeufer;
328831;1446921;1446921;Ruecklaeufer;
328832;1525500;1525500170974893;Ruecklaeufer;
328833;1625672;1625672002330418;Ruecklaeufer;
328834;2993350;2993350;Ruecklaeufer;
328835;2568194;2568194;Ruecklaeufer;
328836;2520989;2520989009483379;Ruecklaeufer;
328837;2881100;2881100;Ruecklaeufer;
328838;2115541;2115541200984059;Ruecklaeufer;
328841;3094232;3094232000392704;3260;
328842;3093903;3093903002620331;3260;
328843;2071561;2071561176977920;3260;
328844;668509;0668509;3260;
328845;2612349;2612349011343793;3260;
328846;33910;0033910032852783;3260;
328847;35725;0035725014711891;3260;
328848;1517200;1517200239203674;3260;
328849;2576163;2576163;3260;
328850;73932;0073932;3260;
328851;668509;0668509;3260;
328852;2958205;2958205;3260;
328854;115808;0115808014674382;Ruecklaeufer;
328861;2557213;2557213056238564;3263;
328862;3622404;3622404;3263;
328863;2363638;2363638;3263;
328864;2363638;2363638;3263;
328866;465658;465658;3263;
328867;31450;0031450011520439;3263;
328868;1480201;1480201021395239;3263;
328869;3090214;3090214007888972;3263;
328870;2622264;2622264175473902;Ruecklaeufer;
328871;2622264;2622264175474053;Ruecklaeufer;
328872;2622264;2622264173252691;Ruecklaeufer;
328873;2622264;2622264174087124;Ruecklaeufer;
328876;103275;0103275117852354;Ruecklaeufer;
328877;103275;0103275117852286;Ruecklaeufer;
328878;1123686;1123686104675770;Ruecklaeufer;
328880;1123686;1123686104675978;Ruecklaeufer;
328881;1123686;1123686104675824;Ruecklaeufer;
328882;1563295;1563295;Ruecklaeufer;
328883;96271;0096271;Ruecklaeufer;
328884;1563402;1563402;Ruecklaeufer;
328885;1563402;1563402;Ruecklaeufer;
328886;1563402;1563402;Ruecklaeufer;
328887;1563287;1563287;Ruecklaeufer;
328888;1563287;1563287;Ruecklaeufer;
328889;1563287;1563287;Ruecklaeufer;
328890;817718;0817718;Ruecklaeufer;
328891;1678721;1678721018061549;Ruecklaeufer;
328892;1678721;1678721018240777;Ruecklaeufer;
328893;34009;0034009008834584;Ruecklaeufer;
328894;2983047;2983047180214818;Ruecklaeufer;
328895;3067063;3067063;Ruecklaeufer;
328896;3067063;3067063;Ruecklaeufer;
328897;2990174;2990174;Ruecklaeufer;
328898;1699040;1699040;Ruecklaeufer;
328899;2990174;2990174;Ruecklaeufer;
328900;2890887;2890887010802218;Ruecklaeufer;
328901;2890887;2890887010802232;Ruecklaeufer;
328902;3001898;3001898;Ruecklaeufer;
328904;2444974;2444974007535213;3272;
328905;1075043;1075043;3272;
328906;2562858;2562858000827283;3272;
328907;2582112;2582112003266376;3272;
328908;428474;0428474;3272;
328909;120139;0120139;3272;
328910;2434660;2434660100615442;3272;
328911;3391265;3391265;3272;
328912;3391265;3391265;3272;
328913;136283;0136283;3272;
328914;639880;0639880093349394;3272;
328916;639880;0639880093349271;3272;
328918;2197242;2197242006157992;Ruecklaeufer;
328919;2881076;2881076016131794;Ruecklaeufer;
328920;2881076;2881076016142653;Ruecklaeufer;
328921;1688951;1688951063768323;3275;
328922;2071579;2071579180428499;3275;
328924;2071579;2071579180428482;3275;
328927;2689693;2689693028271054;3275;
328929;495473;0495473004876324;3275;
328931;2605467;2605467008354857;3275;
328932;2430395;2430395003255863;3275;
328933;1001536;1001536004376514;3275;
328934;3022191;3022191;3275;
328935;2055200;2055200082158574;3275;
328936;2689693;2689693028271047;3275;
328937;1000223;1000223;3275;
328938;2689693;2689693028270859;3275;
328939;2430395;2430395003255672;3275;
328940;2574804;2574804033574606;3275;
328941;105965;0105965;3275;
328942;1766393;1766393018940175;3275;
328943;2159135;2159135019642282;3275;
328944;891416;0891416019865617;3275;
328945;435552;0435552017675754;3275;
328946;105965;0105965;3275;
328948;1281492;1281492018503480;3275;
328951;324087;0324087015047418;3275;
328953;453480;0453480;3275;
328954;2689974;2689974;3275;
328956;1679000;1679000007109936;3280;
328958;107706;0107706047119003;3280;
328959;132407;0132407038639024;3280;
328960;1239607;1239607;3280;
328961;2173391;2173391009251074;3280;
328962;1543305;1543305075127674;3280;
328963;2139632;2139632017734965;3280;
328964;107706;0107706047119065;3280;
328965;1522010;1522010;3280;
328966;1552017;1552017076747185;3280;
328967;20214;0020214019391293;3280;
328970;1271824;1271824;3280;
328971;1552017;1552017076747062;3280;
328972;2574960;2574960001067768;3280;
328973;321612;0321612107265956;3280;
328974;1236710;1236710;3280;
328975;1351394;1351394;3280;
328976;132407;0132407038638973;3280;
328977;1395631;1395631018327333;Ruecklaeufer;
328978;2605640;2605640;Ruecklaeufer;
328980;2318947;2318947;3285;
328981;2067296;2067296;3285;
328982;2103265;2103265;3285;
328984;3046281;3046281003447747;3285;
328987;3183092;3183092109185583;3285;
328988;2055192;2055192025179695;3285;
328989;1365543;1365543025043221;3285;
328992;842138;0842138011438067;3285;
328993;1468164;1468164137135251;3285;
328994;2071561;2071561176978163;3285;
328995;1151380;1151380042513790;3285;
328997;820076;0820076;3285;
328998;2115079;2115079028352496;3285;
328999;1468164;1468164137120172;3285;
329000;379578;0379578016649911;3285;
329001;2470706;2470706062764353;3285;
329002;1431402;1431402;3285;
329003;3046281;3046281003447501;3285;
329005;2915387;2915387006076978;Ruecklaeufer;
329006;3069408;3069408020495884;Ruecklaeufer;
329007;3069408;3069408020495921;Ruecklaeufer;
329008;3116225;3116225173844157;Ruecklaeufer;
329009;2983815;2983815;Ruecklaeufer;
329010;1446921;1446921;Ruecklaeufer;
329011;1446921;1446921;Ruecklaeufer;
329013;1414333;1414333102115515;Ruecklaeufer;
329014;1414333;1414333102115430;Ruecklaeufer;
329015;1414333;1414333102115522;Ruecklaeufer;
329016;1414333;1414333102114013;Ruecklaeufer;
329017;1361542;1361542055195768;3288;
329018;2738409;2738409;3288;
329020;2793842;2793842005314372;3288;
329021;2087773;2087773015715216;3288;
329024;3046802;3046802;3288;
329025;1522010;1522010;3288;
329027;2557205;2557205009902653;3288;
329028;2915361;2915361010212317;3288;
329029;1590397;1590397;3288;
329030;3181757;3181757013457424;3288;
329031;2224277;2224277003458721;3288;
329032;2346286;2346286;3288;
329034;1677863;1677863172476430;Ruecklaeufer;
329035;1677863;1677863172476508;Ruecklaeufer;
329036;1677863;1677863172476133;Ruecklaeufer;
329037;1580257;1580257001845798;Ruecklaeufer;
329038;44057;0044057168429161;3291;
329040;2087641;2087641114808682;3291;
329041;44057;0044057168429109;3291;
329043;2642569;2642569;3291;
329045;2510618;2510618180013220;3291;
329046;1223155;1223155104054315;3291;
329047;3391265;3391265;3291;
329048;835017;0835017028952639;3291;
329051;3391265;3391265;3291;
329053;2363638;2363638;3291;
329054;2363638;2363638;3291;
329055;57489;0057489028365687;3291;
329056;600262;0600262053892023;3291;
329058;1531409;1531409006666531;3291;
329059;3007960;3007960;3291;
329061;1414309;1414309089507988;3291;
329062;1127299;1127299;3291;
329063;1414309;1414309089507995;3291;
329064;75994;0075994;3291;
329065;1127299;1127299;3291;
329066;42887;042887;3291;
329067;1547447;1547447;3291;
329068;44057;0044057168429086;3291;
329069;2752897;2752897046092393;3291;
329070;2470953;2470953;3291;
329071;2131522;2131522008419378;3291;
329072;1089689;1089689018417297;3291;
329073;83725;0083725012467926;3291;
329075;44057;0044057168429215;3291;
329076;2574978;2574978005152564;3291;
329077;2181642;2181642052448737;3291;
329078;1414309;1414309089507971;3291;
329079;2557163;2557163022911680;3291;
329080;2542488;2542488184710789;3291;
329081;1127299;1127299;3291;
329082;1127299;1127299;3291;
329083;1547447;1547447;3291;
329084;108571;0108571051423519;3291;
329085;2207512;2207512022679263;Ruecklaeufer;
329086;866236;0866236028735985;Ruecklaeufer;
329087;2207512;2207512022679300;Ruecklaeufer;
329088;600189;0600189;Ruecklaeufer;
329089;1111426;1111426038430756;Ruecklaeufer;
329090;2430387;2430387013362396;Ruecklaeufer;
329091;2430387;2430387013362136;Ruecklaeufer;
329092;2554103;2554103026316541;Ruecklaeufer;
329093;2224285;2224285028292848;Ruecklaeufer;
329096;671289;0671289;Ruecklaeufer;
329097;671289;0671289;Ruecklaeufer;
329098;671289;0671289;Ruecklaeufer;
329099;671289;0671289;Ruecklaeufer;
329100;671289;0671289;Ruecklaeufer;
329101;96271;0096271;Ruecklaeufer;
329102;1111426;1111426038430916;Ruecklaeufer;
329103;1569367;1569367130286229;3296;
329104;2837409;2837409066275603;3296;
329105;3040532;3040532009876960;3296;
329106;2561520;2561520001873514;3296;
329107;2321016;2321016006260694;3296;
329108;2321016;2321016006260717;3296;
329109;2321016;2321016006260700;3296;
329110;2214906;2214906034755372;3296;
329111;94987;0094987043496689;3296;
329112;113399;0113399016935455;3296;
329113;2661544;2661544030143010;3296;
329114;2214906;2214906034755433;3296;
329115;2986727;2986727;3296;
329116;2246551;2246551008135644;3296;
329117;94987;0094987043496948;3296;
329118;858472;0858472;3296;
329119;842138;0842138011413873;3296;
329120;2879609;8427324890803;3296;
329121;75994;0075994;3296;
329123;3069408;3069408020423382;Ruecklaeufer;
329124;1799147;1799147;Ruecklaeufer;
329125;22897;0022897013431332;Ruecklaeufer;
329126;324079;0324079033987654;Ruecklaeufer;
329127;324079;0324079033987616;Ruecklaeufer;
329130;3046299;3046299006793167;3299;
329131;3046299;3046299006793150;3299;
329132;1554195;1554195033043759;3299;
329134;1013242;1013242;3299;
329137;1607613;1607613;3299;
329138;453480;0453480;3299;
329139;75994;0075994;3299;
329140;2557163;2557163023631013;3299;
329141;2557163;2557163023631051;3299;
329142;2557163;2557163023631037;3299;
329143;2557163;2557163023631044;3299;
329144;860908;0860908053004850;3299;
329145;34637;0034637033889493;3299;
329146;860908;0860908053004881;3299;
329147;1257187;1257187072049571;3299;
329149;2542488;2542488184960085;3299;
329150;100073;0100073;Ruecklaeufer;
329151;1580240;1580240013049773;Ruecklaeufer;
329152;2475705;2475705;Ruecklaeufer;
329153;2895035;2895035;Ruecklaeufer;
329154;2470953;2470953;Ruecklaeufer;
329155;2470961;2470961;Ruecklaeufer;
329157;2990778;2990778005733817;3302;
329158;1705789;1705789066355785;3302;
329159;2542488;2542488184486721;3302;
329160;2525384;2525384009855976;3302;
329161;1557396;1557396037585338;3302;
329162;321612;0321612108189404;3302;
329163;861955;0861955026438463;3302;
329164;2733665;2733665004331779;3302;
329165;321612;0321612108189466;3302;
329166;2895043;2895043;3302;
329167;1170786;1170786022287371;3302;
329168;321612;0321612108189411;3302;
329169;2093383;2093383036759833;3302;
329170;2542488;2542488184486653;3302;
329171;804765;0804765004372536;3302;
329172;52597;0052597;3302;
329173;75606;0075606;3302;
329174;16832;0016832039290029;Ruecklaeufer;
329175;106989;0106989134633366;Ruecklaeufer;
329176;2202356;2202356170034483;Ruecklaeufer;
